Date,Time,Avg Wait Time (US),Max Wait Time (US),Avg Wait Time (Non-US),Max Wait Time (Non-US),Avg Wait Time,Max Wait Time,0-15,16-30,31-45,46-60,61-90,91-120,120 plus,Excluded,Total,Flights,Booths
12/22/2015,2000 - 2100,13,38,24,48,18,48,157,150,110,4,0,0,0,13,434,2,19
12/22/2015,2100 - 2200,13,26,6,21,11,26,125,34,0,0,0,0,0,4,163,2,9
12/22/2015,2200 - 2300,8,32,15,36,13,36,320,185,26,0,0,0,0,16,547,5,13
12/22/2015,2300 - 0000,14,36,27,40,21,40,54,37,43,0,0,0,0,4,138,1,11
12/23/2015,0600 - 0700,12,37,19,41,18,41,1054,1432,215,0,0,0,0,74,2775,9,56
12/23/2015,0700 - 0800,8,24,13,26,12,26,447,263,0,0,0,0,0,18,728,2,45
12/23/2015,0800 - 0900,12,57,23,61,20,61,819,379,225,191,3,0,0,49,1666,6,37
12/23/2015,0900 - 1000,14,60,32,78,26,78,432,306,297,181,52,0,0,52,1320,7,35
12/23/2015,1000 - 1100,10,44,35,62,31,62,271,139,261,235,17,0,0,41,964,4,39
12/23/2015,1100 - 1200,9,32,20,44,17,44,419,443,128,0,0,0,0,55,1045,4,36
12/23/2015,1200 - 1300,10,35,19,42,17,42,476,518,80,0,0,0,0,28,1102,4,38
12/23/2015,1300 - 1400,11,41,16,41,15,41,722,546,78,0,0,0,0,35,1381,4,47
12/23/2015,1400 - 1500,21,59,28,58,26,59,473,854,505,201,0,0,0,65,2098,7,55
12/23/2015,1500 - 1600,7,33,17,39,14,39,653,408,140,0,0,0,0,42,1243,5,49
12/23/2015,1600 - 1700,13,74,19,74,17,74,637,303,85,38,46,0,0,43,1152,5,39
12/23/2015,1700 - 1800,20,63,24,64,22,64,339,385,203,89,3,0,0,29,1048,4,45
12/23/2015,1800 - 1900,7,33,20,44,16,44,275,206,71,0,0,0,0,15,567,2,46
12/23/2015,1900 - 2000,14,44,23,47,20,47,715,659,359,10,0,0,0,57,1800,7,48
12/23/2015,2000 - 2100,4,25,13,34,9,34,518,176,9,0,0,0,0,23,726,5,31
12/23/2015,2100 - 2200,0,2,1,6,0,6,94,0,0,0,0,0,0,3,97,1,7
12/23/2015,2200 - 2300,1,18,3,24,3,24,221,14,0,0,0,0,0,14,249,3,10
12/23/2015,2300 - 0000,1,12,1,12,1,12,131,0,0,0,0,0,0,8,139,2,10
12/24/2015,0600 - 0700,8,34,16,42,14,42,1270,862,169,0,0,0,0,59,2360,8,49
12/24/2015,0700 - 0800,6,22,11,40,10,40,721,212,13,0,0,0,0,29,975,4,46
12/24/2015,0800 - 0900,14,59,44,87,38,87,357,262,286,405,344,0,0,48,1702,5,47
12/24/2015,0900 - 1000,18,50,21,54,20,54,315,498,117,24,0,0,0,27,981,5,39
12/24/2015,1000 - 1100,18,47,22,52,21,52,322,361,185,23,0,0,0,30,921,4,41
12/24/2015,1100 - 1200,8,25,15,34,13,34,387,221,20,0,0,0,0,18,646,3,46
12/24/2015,1200 - 1300,4,24,10,24,9,24,296,66,0,0,0,0,0,12,374,2,31
12/24/2015,1300 - 1400,11,35,18,51,16,51,945,712,174,43,0,0,0,51,1925,6,50
12/24/2015,1400 - 1500,11,40,29,64,25,64,300,272,220,130,13,0,0,29,964,4,47
12/24/2015,1500 - 1600,3,40,17,46,12,46,480,248,71,3,0,0,0,27,829,4,42
12/24/2015,1600 - 1700,11,59,15,59,14,59,810,409,112,40,0,0,0,39,1410,6,36
12/24/2015,1700 - 1800,12,39,24,46,21,46,262,370,195,3,0,0,0,23,853,3,35
12/24/2015,1800 - 1900,2,18,11,47,10,47,253,36,12,3,0,0,0,8,312,2,27
12/24/2015,1900 - 2000,13,60,30,68,25,68,573,326,299,228,15,0,0,42,1483,5,32
12/24/2015,2000 - 2100,6,49,29,62,20,62,314,158,79,86,11,0,0,19,667,3,22
12/24/2015,2100 - 2200,4,30,13,33,9,33,321,83,8,0,0,0,0,11,423,3,18
12/24/2015,2200 - 2300,9,32,16,36,15,36,102,77,21,0,0,0,0,11,211,4,10
12/25/2015,0500 - 0600,5,17,21,55,18,55,145,73,45,16,0,0,0,15,294,1,40
12/25/2015,0600 - 0700,10,40,29,57,26,57,663,460,566,304,0,0,0,59,2052,7,49
12/25/2015,0700 - 0800,8,37,11,36,10,37,337,56,2,0,0,0,0,14,409,2,43
12/25/2015,0800 - 0900,5,34,16,42,15,42,567,383,119,0,0,0,0,35,1104,3,37
12/25/2015,0900 - 1000,10,50,34,64,29,64,321,226,384,258,15,0,0,38,1242,6,39
12/25/2015,1000 - 1100,11,34,22,51,21,51,381,265,275,26,0,0,0,30,977,4,39
12/25/2015,1100 - 1200,8,28,14,39,13,39,501,273,21,0,0,0,0,29,824,4,35
12/25/2015,1200 - 1300,13,42,22,49,19,49,468,435,218,10,0,0,0,39,1170,4,41
12/25/2015,1300 - 1400,8,43,13,44,12,44,667,238,34,0,0,0,0,25,964,4,41
12/25/2015,1400 - 1500,13,41,31,71,28,71,453,532,336,268,85,0,0,52,1726,6,41
12/25/2015,1500 - 1600,2,15,10,21,6,21,178,23,0,0,0,0,0,7,208,2,31
12/25/2015,1600 - 1700,6,22,10,29,9,29,786,215,0,0,0,0,0,29,1030,6,40
12/25/2015,1700 - 1800,13,63,22,65,20,65,504,296,197,95,3,0,0,35,1130,4,37
12/25/2015,1800 - 1900,18,66,31,78,29,78,416,440,238,215,134,0,0,45,1488,6,37
12/25/2015,1900 - 2000,7,37,28,44,16,44,221,61,92,0,0,0,0,13,387,2,33
12/25/2015,2000 - 2100,2,24,8,28,4,28,284,24,0,0,0,0,0,9,317,2,28
12/25/2015,2100 - 2200,4,33,14,36,10,36,181,70,20,0,0,0,0,8,279,3,13
12/25/2015,2200 - 2300,14,40,23,60,21,60,138,110,69,19,0,0,0,11,347,4,11
12/26/2015,0500 - 0600,25,40,29,43,28,43,0,176,105,0,0,0,0,9,290,1,37
12/26/2015,0600 - 0700,9,51,27,54,25,54,665,712,689,198,0,0,0,64,2328,8,51
12/26/2015,0700 - 0800,10,42,21,48,21,48,493,340,330,13,0,0,0,31,1207,4,52
12/26/2015,0800 - 0900,7,57,34,84,28,84,387,260,229,146,120,0,0,32,1174,4,40
12/26/2015,0900 - 1000,12,64,44,81,39,81,393,144,90,308,366,0,0,46,1347,7,36
12/26/2015,1000 - 1100,14,43,30,59,28,59,161,157,203,100,0,0,0,17,638,3,38
12/26/2015,1100 - 1200,9,36,20,43,16,43,326,196,95,0,0,0,0,19,636,3,35
12/26/2015,1200 - 1300,17,68,34,78,30,78,575,683,634,400,105,0,0,63,2460,8,50
12/26/2015,1300 - 1400,19,84,54,109,47,109,325,354,330,388,459,199,0,67,2122,7,53
12/26/2015,1400 - 1500,10,57,46,82,39,82,218,82,107,238,188,0,0,30,863,4,38
12/26/2015,1500 - 1600,4,15,8,20,6,20,204,15,0,0,0,0,0,7,226,2,26
12/26/2015,1600 - 1700,6,29,8,27,7,29,886,131,0,0,0,0,0,39,1056,5,40
12/26/2015,1700 - 1800,14,58,24,63,21,63,786,406,283,184,13,0,0,54,1726,6,43
12/26/2015,1800 - 1900,12,40,25,55,20,55,557,368,210,92,0,0,0,36,1263,5,44
12/26/2015,1900 - 2000,3,22,4,21,3,22,771,44,0,0,0,0,0,22,837,7,33
12/26/2015,2000 - 2100,3,25,9,33,6,33,485,47,7,0,0,0,0,17,556,4,22
12/26/2015,2100 - 2200,3,22,12,32,9,32,433,122,4,0,0,0,0,18,577,4,24
12/26/2015,2200 - 2300,5,25,9,25,7,25,417,78,0,0,0,0,0,13,508,4,15
12/26/2015,2300 - 0000,1,10,2,10,1,10,103,0,0,0,0,0,0,4,107,1,10
12/27/2015,0500 - 0600,28,54,60,89,51,89,2,53,74,40,115,0,0,9,293,1,43
12/27/2015,0600 - 0700,17,77,42,84,37,84,669,693,482,350,774,0,0,79,3047,10,52
12/27/2015,0700 - 0800,10,44,27,45,23,45,215,250,244,0,0,0,0,14,723,2,56
12/27/2015,0800 - 0900,20,65,34,79,30,79,307,615,401,210,114,0,0,54,1701,6,36
12/27/2015,0900 - 1000,16,54,28,60,25,60,384,497,399,124,0,0,0,48,1452,7,35
12/27/2015,1000 - 1100,7,47,20,53,18,53,344,77,174,27,0,0,0,17,639,2,42
12/27/2015,1100 - 1200,8,29,14,32,12,32,642,290,12,0,0,0,0,28,972,4,37
12/27/2015,1200 - 1300,14,50,18,53,16,53,792,453,169,37,0,0,0,55,1506,7,50
12/27/2015,1300 - 1400,16,51,24,51,22,51,625,930,445,43,0,0,0,69,2112,6,52
12/27/2015,1400 - 1500,16,61,39,77,33,77,329,246,301,262,111,0,0,41,1290,5,38
12/27/2015,1500 - 1600,0,5,0,5,0,5,158,0,0,0,0,0,0,5,163,1,12
12/27/2015,1600 - 1700,8,26,9,31,8,31,897,228,2,0,0,0,0,39,1166,5,49
12/27/2015,1700 - 1800,23,63,21,63,22,63,608,492,395,74,3,0,0,51,1623,6,56
12/27/2015,1800 - 1900,15,47,15,48,15,48,1180,572,282,24,0,0,0,56,2114,10,48
12/27/2015,1900 - 2000,9,34,13,34,10,34,555,257,16,0,0,0,0,25,853,4,38
12/27/2015,2000 - 2100,6,29,12,30,9,30,295,75,0,0,0,0,0,10,380,2,20
12/27/2015,2100 - 2200,1,10,1,10,1,10,177,0,0,0,0,0,0,3,180,1,10
12/27/2015,2200 - 2300,1,15,5,16,2,16,240,4,0,0,0,0,0,8,252,2,11
12/27/2015,2300 - 0000,8,39,14,38,10,39,351,124,16,0,0,0,0,15,506,5,11
12/28/2015,0500 - 0600,13,31,17,34,15,34,157,112,13,0,0,0,0,9,291,1,37
12/28/2015,0600 - 0700,14,61,35,67,31,67,878,789,783,881,132,0,0,94,3557,11,54
12/28/2015,0700 - 0800,9,30,15,44,13,44,291,154,2,0,0,0,0,14,461,2,48
12/28/2015,0800 - 0900,8,38,21,47,18,47,331,221,151,7,0,0,0,23,733,2,29
12/28/2015,0900 - 1000,14,43,23,52,20,52,611,562,335,45,0,0,0,52,1605,7,42
12/28/2015,1000 - 1100,11,38,17,46,15,46,417,346,20,2,0,0,0,25,810,3,41
12/28/2015,1100 - 1200,12,56,32,72,27,72,305,289,287,125,44,0,0,34,1084,5,45
12/28/2015,1200 - 1300,18,54,23,51,21,54,314,390,167,35,0,0,0,38,944,3,42
12/28/2015,1300 - 1400,26,64,26,72,26,72,663,621,529,296,61,0,0,62,2232,7,55
12/28/2015,1400 - 1500,17,53,31,67,26,67,347,388,306,135,21,0,0,48,1245,5,39
12/28/2015,1500 - 1600,0,6,3,11,2,11,446,0,0,0,0,0,0,10,456,2,37
12/28/2015,1600 - 1700,10,49,12,47,11,49,1047,342,34,5,0,0,0,36,1464,7,39
12/28/2015,1700 - 1800,16,62,21,62,19,62,407,433,153,22,5,0,0,36,1056,3,50
12/28/2015,1800 - 1900,17,53,27,53,23,53,539,687,466,94,0,0,0,48,1834,6,47
12/28/2015,1900 - 2000,22,42,30,44,27,44,22,116,83,0,0,0,0,7,228,1,28
12/28/2015,2000 - 2100,11,25,13,27,12,27,173,72,0,0,0,0,0,7,252,1,21
12/28/2015,2100 - 2200,0,7,0,4,0,7,130,0,0,0,0,0,0,5,135,1,10
12/28/2015,2200 - 2300,16,69,24,69,19,69,373,190,155,55,14,0,0,24,811,6,15
12/28/2015,2300 - 0000,0,5,1,4,0,5,63,0,0,0,0,0,0,4,67,1,12
12/29/2015,0500 - 0600,18,50,36,61,28,61,69,95,71,45,2,0,0,8,290,1,48
12/29/2015,0600 - 0700,18,64,39,72,34,72,729,909,669,900,334,0,0,94,3635,11,55
12/29/2015,0700 - 0800,12,41,21,52,18,52,325,257,50,42,0,0,0,19,693,3,41
12/29/2015,0800 - 0900,11,59,26,68,21,68,554,173,105,156,37,0,0,26,1051,3,33
12/29/2015,0900 - 1000,14,56,43,82,33,82,513,280,187,308,262,0,0,50,1600,7,40
12/29/2015,1000 - 1100,10,42,22,49,18,49,450,336,172,21,0,0,0,34,1013,4,36
12/29/2015,1100 - 1200,11,41,21,43,17,43,376,356,104,0,0,0,0,24,860,3,35
12/29/2015,1200 - 1300,11,43,15,43,13,43,748,372,47,0,0,0,0,39,1206,4,42
12/29/2015,1300 - 1400,19,72,26,74,23,74,568,829,412,63,19,0,0,61,1952,6,52
12/29/2015,1400 - 1500,26,75,37,75,32,75,262,551,333,240,176,0,0,52,1614,5,46
12/29/2015,1500 - 1600,6,24,12,27,8,27,240,61,0,0,0,0,0,9,310,2,25
12/29/2015,1600 - 1700,11,31,12,31,12,31,676,302,5,0,0,0,0,24,1007,4,42
12/29/2015,1700 - 1800,14,48,23,52,19,52,533,379,238,18,0,0,0,32,1200,4,43
12/29/2015,1800 - 1900,10,70,24,81,17,81,785,329,153,67,50,0,0,39,1423,5,35
12/29/2015,1900 - 2000,21,67,35,70,29,70,206,303,131,115,67,0,0,21,843,3,30
12/29/2015,2000 - 2100,5,26,11,26,7,26,379,62,0,0,0,0,0,9,450,2,24
12/29/2015,2100 - 2200,2,11,2,12,2,12,155,0,0,0,0,0,0,2,157,2,16
12/29/2015,2200 - 2300,12,46,16,46,13,46,540,315,67,3,0,0,0,27,952,6,18
12/30/2015,0600 - 0700,15,45,17,48,16,48,1603,1220,339,4,0,0,0,88,3254,10,54
12/30/2015,0700 - 0800,16,36,22,40,19,40,129,380,33,0,0,0,0,14,556,2,46
12/30/2015,0800 - 0900,21,79,32,82,28,82,447,368,210,140,133,0,0,40,1338,4,42
12/30/2015,0900 - 1000,16,53,33,62,25,62,441,449,337,190,2,0,0,48,1467,6,38
12/30/2015,1000 - 1100,11,39,29,57,23,57,362,283,261,106,0,0,0,26,1038,4,36
12/30/2015,1100 - 1200,15,41,26,55,21,55,576,538,319,58,0,0,0,46,1537,5,41
12/30/2015,1200 - 1300,14,51,29,56,20,56,494,427,224,33,0,0,0,42,1220,4,47
12/30/2015,1300 - 1400,15,43,21,46,19,46,969,919,432,3,0,0,0,77,2400,7,54
12/30/2015,1400 - 1500,10,30,13,30,11,30,567,228,0,0,0,0,0,22,817,3,45
12/30/2015,1500 - 1600,13,46,16,45,14,46,419,297,70,2,0,0,0,22,810,4,32
12/30/2015,1600 - 1700,12,36,15,41,13,41,1021,678,97,0,0,0,0,52,1848,7,43
12/30/2015,1700 - 1800,13,29,14,29,14,29,356,253,0,0,0,0,0,18,627,2,37
12/30/2015,1800 - 1900,15,53,20,54,18,54,932,748,249,80,0,0,0,51,2060,7,32
12/30/2015,2000 - 2100,7,34,21,48,14,48,327,112,98,4,0,0,0,16,557,3,19
12/30/2015,2100 - 2200,5,24,12,30,7,30,349,59,0,0,0,0,0,16,424,2,12
12/30/2015,2200 - 2300,11,54,18,57,13,57,626,212,97,38,0,0,0,34,1007,7,14
12/31/2015,0600 - 0700,16,49,21,51,19,51,1079,1520,470,16,0,0,0,94,3179,10,48
12/31/2015,0700 - 0800,15,44,20,45,18,45,385,428,128,0,0,0,0,20,961,3,52
12/31/2015,0800 - 0900,10,49,27,57,21,57,531,352,216,121,0,0,0,38,1258,4,41
12/31/2015,0900 - 1000,21,77,41,77,30,77,540,506,412,415,143,0,0,63,2079,8,39
12/31/2015,1000 - 1100,17,60,34,69,26,69,230,231,154,74,39,0,0,22,750,3,39
12/31/2015,1100 - 1200,14,40,21,44,17,44,590,576,146,0,0,0,0,38,1350,5,39
12/31/2015,1200 - 1300,10,26,11,26,10,26,448,148,0,0,0,0,0,25,621,2,41
12/31/2015,1300 - 1400,18,62,16,62,17,62,1263,796,221,154,7,0,0,76,2517,7,52
12/31/2015,1400 - 1500,8,37,18,44,14,44,490,246,91,0,0,0,0,30,857,3,49
12/31/2015,1500 - 1600,4,16,7,20,5,20,544,14,0,0,0,0,0,15,573,3,27
12/31/2015,1600 - 1700,9,26,9,26,9,26,980,264,0,0,0,0,0,30,1274,5,28
12/31/2015,1700 - 1800,11,36,21,45,18,45,333,292,101,0,0,0,0,20,746,2,36
12/31/2015,1800 - 1900,14,45,27,51,20,51,565,446,320,20,0,0,0,43,1394,5,33
12/31/2015,1900 - 2000,8,41,24,46,13,46,497,173,118,3,0,0,0,23,814,3,22
12/31/2015,2000 - 2100,10,43,20,45,14,45,493,180,93,0,0,0,0,22,788,4,21
12/31/2015,2100 - 2200,8,29,13,29,10,29,323,100,0,0,0,0,0,12,435,2,12
12/31/2015,2200 - 2300,8,58,19,59,12,59,345,67,68,12,0,0,0,14,506,4,10
1/1/2016,0600 - 0700,15,51,17,51,16,51,1440,999,255,47,0,0,0,72,2813,9,44
1/1/2016,0700 - 0800,8,23,12,26,10,26,785,226,0,0,0,0,0,21,1032,3,50
1/1/2016,0800 - 0900,10,47,21,52,17,52,750,566,202,20,0,0,0,45,1583,5,46
1/1/2016,0900 - 1000,8,37,15,36,12,37,1082,558,37,0,0,0,0,58,1735,7,45
1/1/2016,1000 - 1100,13,27,14,27,14,27,410,238,0,0,0,0,0,20,668,2,30
1/1/2016,1100 - 1200,11,42,17,43,14,43,691,359,66,0,0,0,0,33,1149,4,35
1/1/2016,1200 - 1300,17,55,22,55,19,55,920,618,365,80,0,0,0,69,2052,7,50
1/1/2016,1300 - 1400,20,79,36,82,28,82,587,808,455,206,155,0,0,61,2272,6,51
1/1/2016,1400 - 1500,26,69,31,69,28,69,270,228,228,120,48,0,0,24,918,3,41
1/1/2016,1500 - 1600,5,23,10,21,6,23,291,21,0,0,0,0,0,9,321,2,26
1/1/2016,1600 - 1700,6,27,8,27,7,27,1196,181,0,0,0,0,0,47,1424,6,39
1/1/2016,1700 - 1800,15,50,19,51,17,51,789,469,204,46,0,0,0,45,1553,5,42
1/1/2016,1800 - 1900,18,57,21,57,19,57,671,573,284,56,0,0,0,44,1628,5,31
1/1/2016,1900 - 2000,7,25,13,25,9,25,517,145,0,0,0,0,0,18,680,3,32
1/1/2016,2000 - 2100,5,24,8,24,6,24,454,40,0,0,0,0,0,20,514,3,24
1/1/2016,2100 - 2200,4,26,12,28,5,28,200,23,0,0,0,0,0,7,230,2,8
1/1/2016,2200 - 2300,7,33,13,33,9,33,361,100,9,0,0,0,0,14,484,4,9
1/2/2016,0500 - 0600,34,52,38,52,35,52,0,64,206,14,0,0,0,9,293,1,18
1/2/2016,0600 - 0700,14,32,14,32,14,32,1582,1179,13,0,0,0,0,71,2845,8,49
1/2/2016,0700 - 0800,11,28,13,26,12,28,573,231,0,0,0,0,0,20,824,3,48
1/2/2016,0800 - 0900,9,45,21,47,18,47,700,411,281,12,0,0,0,41,1445,4,42
1/2/2016,0900 - 1000,5,28,12,30,9,30,559,223,0,0,0,0,0,21,803,3,48
1/2/2016,1000 - 1100,12,37,15,38,14,38,995,536,103,0,0,0,0,49,1683,7,43
1/2/2016,1100 - 1200,11,38,15,38,12,38,913,380,30,0,0,0,0,37,1360,4,40
1/2/2016,1200 - 1300,16,51,21,51,18,51,885,664,330,41,0,0,0,75,1995,7,47
1/2/2016,1300 - 1400,23,76,37,77,30,77,406,1028,818,257,103,0,0,83,2695,8,52
1/2/2016,1400 - 1500,21,73,43,77,31,77,435,557,187,267,214,0,0,56,1716,6,40
1/2/2016,1500 - 1600,7,24,18,39,11,39,393,119,34,0,0,0,0,15,561,2,28
1/2/2016,1600 - 1700,5,21,9,21,6,21,677,67,0,0,0,0,0,20,764,5,32
1/2/2016,1700 - 1800,12,32,15,35,13,35,791,379,31,0,0,0,0,34,1235,4,35
1/2/2016,1800 - 1900,14,56,29,62,20,62,1075,683,378,201,7,0,0,64,2408,8,40
1/2/2016,1900 - 2000,14,46,26,46,16,46,417,311,109,6,0,0,0,22,865,4,35
1/2/2016,2000 - 2100,3,17,6,18,4,18,411,19,0,0,0,0,0,10,440,2,21
1/2/2016,2100 - 2200,6,20,10,19,7,20,517,61,0,0,0,0,0,18,596,4,20
1/2/2016,2200 - 2300,5,20,7,20,5,20,423,25,0,0,0,0,0,11,459,3,17
1/2/2016,2300 - 0000,1,14,3,13,1,14,342,0,0,0,0,0,0,10,352,3,9
1/3/2016,0500 - 0600,13,27,14,25,13,27,180,101,0,0,0,0,0,9,290,1,21
1/3/2016,0600 - 0700,11,29,11,30,11,30,1718,629,0,0,0,0,0,68,2415,7,51
1/3/2016,0700 - 0800,12,28,12,28,12,28,855,396,0,0,0,0,0,37,1288,5,57
1/3/2016,0800 - 0900,7,29,18,45,15,45,578,387,79,0,0,0,0,31,1075,3,40
1/3/2016,0900 - 1000,15,57,28,57,23,57,641,704,643,72,0,0,0,65,2125,8,51
1/3/2016,1000 - 1100,9,40,15,38,13,40,688,354,39,0,0,0,0,32,1113,4,42
1/3/2016,1100 - 1200,11,30,12,31,12,31,816,335,2,0,0,0,0,28,1181,4,43
1/3/2016,1200 - 1300,8,26,9,26,8,26,1264,232,0,0,0,0,0,49,1545,6,52
1/3/2016,1300 - 1400,19,52,25,52,22,52,793,1043,565,93,0,0,0,80,2574,8,57
1/3/2016,1400 - 1500,15,53,32,58,23,58,560,474,337,155,0,0,0,50,1576,5,48
1/3/2016,1500 - 1600,9,36,17,38,12,38,556,205,67,0,0,0,0,23,851,4,38
1/3/2016,1600 - 1700,9,30,9,30,9,30,1051,284,0,0,0,0,0,34,1369,6,46
1/3/2016,1700 - 1800,12,40,14,36,13,40,623,442,31,0,0,0,0,34,1130,4,41
1/3/2016,1800 - 1900,18,51,21,51,19,51,893,953,396,49,0,0,0,71,2362,7,54
1/3/2016,1900 - 2000,10,33,19,34,12,34,507,255,30,0,0,0,0,22,814,4,30
1/3/2016,2000 - 2100,2,15,15,36,8,36,331,60,19,0,0,0,0,14,424,2,28
1/3/2016,2100 - 2200,0,4,0,2,0,4,162,0,0,0,0,0,0,4,166,1,8
1/3/2016,2200 - 2300,7,35,11,36,8,36,270,63,11,0,0,0,0,9,353,4,11
1/3/2016,2300 - 0000,7,40,13,40,8,40,340,69,17,0,0,0,0,13,439,3,12
1/4/2016,0500 - 0600,21,34,24,34,21,34,37,217,31,0,0,0,0,8,293,1,28
1/4/2016,0600 - 0700,18,59,28,62,24,62,1061,903,714,323,8,0,0,90,3099,10,49
1/4/2016,0700 - 0800,12,35,18,35,16,35,597,554,130,0,0,0,0,25,1306,4,54
1/4/2016,0800 - 0900,7,31,22,49,18,49,533,277,241,33,0,0,0,33,1117,3,44
1/4/2016,0900 - 1000,8,50,24,53,18,53,497,130,161,84,0,0,0,25,897,5,45
1/4/2016,1000 - 1100,16,50,23,54,21,54,194,109,125,25,0,0,0,13,466,4,41
1/4/2016,1100 - 1200,17,51,30,65,25,65,287,268,310,68,4,0,0,24,961,6,40
1/4/2016,1200 - 1300,17,51,34,54,30,54,179,126,384,115,0,0,0,28,832,5,57
1/4/2016,1300 - 1400,23,80,41,85,36,85,255,633,378,258,329,0,0,55,1908,6,58
1/4/2016,1400 - 1500,11,70,46,85,33,85,429,285,149,215,286,0,0,47,1411,5,50
1/4/2016,1500 - 1600,7,21,9,21,8,21,482,62,0,0,0,0,0,15,559,3,32
1/4/2016,1600 - 1700,14,39,12,39,13,39,622,228,104,0,0,0,0,31,985,4,33
1/4/2016,1700 - 1800,9,39,22,58,17,58,667,458,198,69,0,0,0,40,1432,4,43
1/4/2016,1800 - 1900,17,61,37,85,28,85,488,659,247,152,185,0,0,52,1783,6,39
1/4/2016,1900 - 2000,20,66,44,73,29,73,185,273,90,50,112,0,0,24,734,3,38
1/4/2016,2000 - 2100,6,26,15,36,11,36,327,145,20,0,0,0,0,12,504,3,32
1/4/2016,2100 - 2200,0,5,1,5,0,5,143,0,0,0,0,0,0,5,148,1,12
1/4/2016,2200 - 2300,7,26,11,29,8,29,410,97,0,0,0,0,0,16,523,4,14
1/4/2016,2300 - 0000,6,24,10,23,7,24,137,12,0,0,0,0,0,4,153,1,14
1/5/2016,0500 - 0600,25,42,27,42,25,42,2,229,54,0,0,0,0,8,293,1,38
1/5/2016,0600 - 0700,18,50,22,50,20,50,933,1554,564,10,0,0,0,83,3144,10,50
1/5/2016,0700 - 0800,16,33,19,33,18,33,232,443,30,0,0,0,0,22,727,2,45
1/5/2016,0800 - 0900,20,84,32,86,29,86,550,278,203,215,185,0,0,33,1464,5,43
1/5/2016,0900 - 1000,13,56,36,70,28,70,654,287,350,312,107,0,0,45,1755,7,40
1/5/2016,1000 - 1100,13,43,35,64,27,64,378,180,121,224,31,0,0,30,964,4,41
1/5/2016,1100 - 1200,10,27,11,27,11,27,483,144,0,0,0,0,0,12,639,2,38
1/5/2016,1200 - 1300,12,46,10,45,11,46,842,286,17,1,0,0,0,33,1179,4,47
1/5/2016,1300 - 1400,19,56,34,66,28,66,569,987,382,414,105,0,0,76,2533,7,52
1/5/2016,1400 - 1500,14,65,30,65,25,65,483,343,310,219,17,0,0,45,1417,5,48
1/5/2016,1500 - 1600,16,34,19,37,18,37,324,487,80,0,0,0,0,27,918,3,49
1/5/2016,1600 - 1700,11,32,9,32,10,32,669,253,16,0,0,0,0,31,969,4,40
1/5/2016,1700 - 1800,12,37,17,37,15,37,827,654,59,0,0,0,0,41,1581,5,48
1/5/2016,1800 - 1900,13,44,15,42,14,44,859,508,132,0,0,0,0,56,1555,6,49
1/5/2016,1900 - 2000,6,22,8,22,7,22,641,74,0,0,0,0,0,21,736,3,42
1/5/2016,2000 - 2100,6,24,7,24,6,24,358,55,0,0,0,0,0,7,420,2,23
1/5/2016,2100 - 2200,6,24,8,24,7,24,463,50,0,0,0,0,0,16,529,3,19
1/5/2016,2200 - 2300,7,46,12,48,9,48,436,91,19,5,0,0,0,19,570,4,15
1/5/2016,2300 - 0000,14,27,22,27,15,27,28,37,0,0,0,0,0,3,68,1,8
1/6/2016,0600 - 0700,17,50,24,50,21,50,1016,1071,706,43,0,0,0,83,2919,9,51
1/6/2016,0700 - 0800,12,30,17,33,15,33,581,520,28,0,0,0,0,32,1161,4,51
1/6/2016,0800 - 0900,16,64,34,84,29,84,464,353,142,177,168,0,0,40,1344,4,38
1/6/2016,0900 - 1000,12,53,32,73,25,73,525,155,142,137,99,0,0,31,1089,5,41
1/6/2016,1000 - 1100,13,34,21,39,18,39,433,491,141,0,0,0,0,35,1100,4,43
1/6/2016,1100 - 1200,9,20,12,26,11,26,482,144,0,0,0,0,0,19,645,2,37
1/6/2016,1200 - 1300,13,46,18,49,16,49,834,708,109,18,0,0,0,51,1720,5,50
1/6/2016,1300 - 1400,22,64,34,70,29,70,390,849,758,247,94,0,0,66,2404,8,55
1/6/2016,1400 - 1500,19,76,43,87,33,87,717,622,369,295,453,0,0,89,2545,8,49
1/6/2016,1500 - 1600,7,52,23,54,15,54,347,100,73,34,0,0,0,15,569,2,37
1/6/2016,1600 - 1700,15,39,18,39,17,39,672,505,171,0,0,0,0,38,1386,6,53
1/6/2016,1700 - 1800,13,37,18,45,15,45,534,458,62,0,0,0,0,31,1085,4,43
1/6/2016,1800 - 1900,15,55,23,67,20,67,912,643,262,134,32,0,0,57,2040,7,46
1/6/2016,1900 - 2000,23,59,35,59,27,59,142,478,292,87,0,0,0,31,1030,4,38
1/6/2016,2000 - 2100,5,30,11,33,7,33,345,60,7,0,0,0,0,11,423,2,16
1/6/2016,2100 - 2200,4,19,6,18,5,19,218,7,0,0,0,0,0,7,232,2,17
1/6/2016,2200 - 2300,0,0,0,1,0,1,104,0,0,0,0,0,0,4,108,1,11
1/6/2016,2300 - 0000,4,18,7,20,5,20,317,20,0,0,0,0,0,11,348,3,15
1/7/2016,0000 - 0100,2,11,2,11,2,11,158,0,0,0,0,0,0,2,160,1,9
1/7/2016,0600 - 0700,16,47,26,54,22,54,1090,1336,948,108,0,0,0,103,3585,11,57
1/7/2016,0800 - 0900,18,81,40,90,31,90,591,405,240,181,332,0,0,51,1800,6,36
