Date,Time,Avg Wait Time (US),Max Wait Time (US),Avg Wait Time (Non-US),Max Wait Time (Non-US),Avg Wait Time,Max Wait Time,0-15,16-30,31-45,46-60,61-90,91-120,120 plus,Total,Flights,Booths
7/1/2017,0900 - 1000,15,52,23,56,20,56,663,452,345,78,0,0,0,1589,8,43
7/1/2017,1000 - 1100,19,71,29,89,25,89,822,824,404,155,141,0,0,2422,9,40
7/1/2017,1100 - 1200,14,56,33,86,27,86,597,285,105,138,203,0,0,1376,7,37
7/1/2017,1200 - 1300,13,72,35,87,27,87,884,507,357,251,235,0,0,2302,10,44
7/1/2017,1300 - 1400,21,67,38,79,30,79,511,1011,357,289,246,0,0,2497,10,48
7/1/2017,1400 - 1500,11,47,23,75,18,75,855,593,214,84,22,0,0,1837,7,44
7/1/2017,1500 - 1600,10,54,20,58,16,58,1207,677,300,67,0,0,0,2329,8,52
7/1/2017,1600 - 1700,14,55,30,70,24,70,782,453,482,210,41,0,0,2034,8,49
7/1/2017,1700 - 1800,11,43,19,45,15,45,848,360,216,0,0,0,0,1467,6,37
7/1/2017,1800 - 1900,13,53,23,59,18,59,938,735,286,62,0,0,0,2094,9,30
7/1/2017,1900 - 2000,16,67,32,87,24,87,819,522,313,180,126,0,0,2027,9,35
7/1/2017,2000 - 2100,14,44,26,63,18,63,652,387,140,66,10,0,0,1299,5,30
7/1/2017,2100 - 2200,14,55,25,59,19,59,772,473,228,123,0,0,0,1647,9,28
7/1/2017,2200 - 2300,14,45,23,53,18,53,521,340,186,9,0,0,0,1088,6,29
7/1/2017,2300 - 0000,13,55,22,48,16,55,508,361,118,8,0,0,0,1023,6,23
7/2/2017,0000 - 0100,12,36,21,42,15,42,166,84,39,0,0,0,0,297,2,15
7/2/2017,0600 - 0700,6,24,11,29,9,29,1711,400,0,0,0,0,0,2173,8,40
7/2/2017,0700 - 0800,9,44,15,44,13,44,947,609,87,0,0,0,0,1689,6,41
7/2/2017,0800 - 0900,9,36,14,33,13,36,636,314,13,0,0,0,0,988,5,40
7/2/2017,0900 - 1000,13,40,15,41,14,41,870,465,57,0,0,0,0,1428,8,36
7/2/2017,1000 - 1100,13,42,15,41,14,42,933,653,75,0,0,0,0,1715,7,42
7/2/2017,1100 - 1200,8,39,15,39,12,39,1384,609,50,0,0,0,0,2100,10,32
7/2/2017,1200 - 1300,10,45,22,51,18,51,1181,680,434,30,0,0,0,2394,9,45
7/2/2017,1300 - 1400,15,47,22,45,18,47,764,825,309,4,0,0,0,1968,7,45
7/2/2017,1400 - 1500,21,59,25,65,24,65,844,1269,724,192,9,0,0,3144,12,44
7/2/2017,1500 - 1600,9,27,14,33,12,33,613,321,23,0,0,0,0,988,4,40
7/2/2017,1600 - 1700,8,31,13,31,10,31,1241,391,3,0,0,0,0,1681,5,47
7/2/2017,1700 - 1800,9,29,16,40,13,40,1308,631,67,0,0,0,0,2076,9,47
7/2/2017,1800 - 1900,8,45,18,55,14,55,646,238,96,18,0,0,0,1034,6,42
7/2/2017,1900 - 2000,23,60,29,64,25,64,484,1152,591,216,4,0,0,2546,12,41
7/2/2017,2000 - 2100,9,35,15,36,11,36,1055,503,56,0,0,0,0,1668,9,42
7/2/2017,2100 - 2200,13,40,16,40,14,40,482,270,65,0,0,0,0,843,4,34
7/2/2017,2200 - 2300,6,32,11,36,7,36,673,159,10,0,0,0,0,876,6,23
7/2/2017,2300 - 0000,3,29,7,29,4,29,790,87,0,0,0,0,0,926,6,22
7/3/2017,0000 - 0100,0,5,1,6,0,6,143,0,0,0,0,0,0,149,1,14
7/3/2017,0600 - 0700,10,54,20,59,16,59,1440,863,360,57,0,0,0,2806,10,40
7/3/2017,0700 - 0800,11,33,18,38,15,38,837,467,128,0,0,0,0,1472,5,37
7/3/2017,0800 - 0900,7,26,12,31,10,31,341,93,1,0,0,0,0,450,4,29
7/3/2017,0900 - 1000,12,40,17,40,14,40,1207,764,93,0,0,0,0,2136,9,45
7/3/2017,1000 - 1100,8,40,20,49,15,49,1028,494,215,23,0,0,0,1819,7,44
7/3/2017,1100 - 1200,14,57,26,87,22,87,1057,591,291,178,120,0,0,2304,11,34
7/3/2017,1200 - 1300,11,52,26,78,19,78,672,400,237,42,39,0,0,1437,5,39
7/3/2017,1300 - 1400,16,38,19,39,18,39,691,1001,94,0,0,0,0,1848,7,49
7/3/2017,1400 - 1500,20,64,28,77,24,77,672,701,320,180,66,0,0,2014,7,39
7/3/2017,1500 - 1600,17,54,29,73,24,73,642,656,286,171,100,0,0,1915,8,38
7/3/2017,1600 - 1700,11,46,29,71,21,71,896,451,285,193,42,0,0,1929,6,39
7/3/2017,1700 - 1800,14,50,28,68,21,68,554,312,204,107,15,0,0,1228,6,34
7/3/2017,1800 - 1900,10,45,21,45,14,45,1209,413,267,0,0,0,0,1951,9,33
7/3/2017,1900 - 2000,17,52,18,50,18,52,896,897,237,16,0,0,0,2120,10,35
7/3/2017,2000 - 2100,11,32,13,32,12,32,869,421,9,0,0,0,0,1346,6,42
7/3/2017,2100 - 2200,9,31,14,31,10,31,860,197,4,0,0,0,0,1090,6,30
7/3/2017,2200 - 2300,12,40,18,42,14,42,522,324,65,0,0,0,0,939,6,27
7/3/2017,2300 - 0000,19,66,20,66,19,66,555,339,129,119,18,0,0,1198,7,29
7/4/2017,0000 - 0100,3,23,11,23,6,23,332,60,0,0,0,0,0,405,2,21
7/4/2017,0500 - 0600,2,12,10,28,5,28,192,24,0,0,0,0,0,223,1,22
7/4/2017,0600 - 0700,11,31,12,33,12,33,1450,722,6,0,0,0,0,2245,8,38
7/4/2017,0700 - 0800,8,26,10,33,9,33,841,197,9,0,0,0,0,1077,4,33
7/4/2017,0800 - 0900,9,23,11,25,10,25,463,144,0,0,0,0,0,625,4,28
7/4/2017,0900 - 1000,8,34,15,32,11,34,998,378,30,0,0,0,0,1438,8,39
7/4/2017,1000 - 1100,15,49,21,51,18,51,887,900,266,23,0,0,0,2138,8,46
7/4/2017,1100 - 1200,12,43,15,53,14,53,1033,495,58,26,0,0,0,1660,8,37
7/4/2017,1200 - 1300,11,47,23,64,18,64,955,622,255,91,8,0,0,1995,7,42
7/4/2017,1300 - 1400,11,31,15,36,14,36,840,487,23,0,0,0,0,1387,5,41
7/4/2017,1400 - 1500,16,87,25,87,21,87,1605,1104,590,293,85,0,0,3812,13,39
7/4/2017,1500 - 1600,19,59,35,66,27,66,462,647,264,309,68,0,0,1811,8,41
7/4/2017,1600 - 1700,19,78,35,81,27,81,961,505,397,428,211,0,0,2579,8,41
7/4/2017,1700 - 1800,19,72,36,75,27,75,418,494,243,146,127,0,0,1475,7,42
7/4/2017,1800 - 1900,14,54,22,53,17,54,527,344,165,11,0,0,0,1080,7,27
7/4/2017,1900 - 2000,15,69,26,69,20,69,1063,675,285,210,44,0,0,2348,9,37
7/4/2017,2000 - 2100,15,64,25,64,18,64,576,494,131,82,13,0,0,1344,8,29
7/4/2017,2100 - 2200,14,61,26,73,20,73,487,402,143,59,22,0,0,1146,5,27
7/4/2017,2200 - 2300,24,76,32,88,26,88,328,321,132,117,71,0,0,1001,6,22
7/4/2017,2300 - 0000,23,83,29,85,25,85,415,317,150,119,91,0,0,1128,7,16
7/5/2017,0500 - 0600,18,40,23,40,20,40,75,261,36,0,0,0,0,385,2,28
7/5/2017,0600 - 0700,13,48,18,54,16,54,1261,997,254,24,0,0,0,2613,10,41
7/5/2017,0700 - 0800,9,31,13,31,12,31,342,128,4,0,0,0,0,488,2,30
7/5/2017,0800 - 0900,10,25,13,31,12,31,497,231,1,0,0,0,0,753,3,32
7/5/2017,0900 - 1000,10,49,16,50,12,50,932,501,46,9,0,0,0,1533,9,34
7/5/2017,1000 - 1100,12,77,28,80,23,80,839,379,206,123,141,0,0,1734,6,38
7/5/2017,1100 - 1200,15,74,45,113,33,113,923,521,159,93,453,130,0,2368,10,40
7/5/2017,1200 - 1300,28,69,65,105,54,105,192,147,176,113,337,185,0,1191,6,46
7/5/2017,1300 - 1400,27,100,53,105,40,105,447,635,740,231,349,216,0,2703,9,43
7/5/2017,1400 - 1500,29,97,50,108,41,108,362,604,707,209,410,156,0,2568,9,45
7/5/2017,1500 - 1600,29,92,61,131,49,131,201,326,292,237,475,98,27,1713,6,40
7/5/2017,1600 - 1700,13,59,40,91,27,91,884,309,105,180,310,2,0,1853,7,38
7/5/2017,1700 - 1800,11,65,35,89,25,89,1013,385,116,260,253,0,0,2100,8,36
7/5/2017,1800 - 1900,10,51,30,78,22,78,592,341,134,121,77,0,0,1308,7,38
7/5/2017,1900 - 2000,25,61,34,68,29,68,565,832,624,409,57,0,0,2571,12,44
7/5/2017,2000 - 2100,12,41,26,58,19,58,706,467,239,80,0,0,0,1537,6,39
7/5/2017,2100 - 2200,11,28,15,29,12,29,382,189,0,0,0,0,0,590,4,28
7/5/2017,2200 - 2300,6,24,8,23,6,24,664,74,0,0,0,0,0,761,6,28
7/5/2017,2300 - 0000,13,59,20,62,16,62,399,198,70,28,2,0,0,718,5,19
7/6/2017,0000 - 0100,11,38,22,45,17,45,220,119,73,0,0,0,0,421,2,18
7/6/2017,0500 - 0600,14,33,21,35,18,35,123,188,22,0,0,0,0,338,2,27
7/6/2017,0600 - 0700,9,46,15,48,13,48,1472,793,139,4,0,0,0,2489,9,40
7/6/2017,0700 - 0800,11,30,18,34,15,34,407,353,33,0,0,0,0,822,3,35
7/6/2017,0800 - 0900,12,34,13,40,13,40,811,405,68,0,0,0,0,1321,7,28
7/6/2017,0900 - 1000,7,30,11,39,9,39,633,192,9,0,0,0,0,853,6,33
7/6/2017,1000 - 1100,8,36,13,43,11,43,666,216,40,0,0,0,0,950,4,38
7/6/2017,1100 - 1200,14,96,34,103,28,103,1168,717,440,190,301,87,0,3001,13,39
7/6/2017,1200 - 1300,13,73,46,93,36,93,272,310,119,58,238,17,0,1040,4,45
7/6/2017,1300 - 1400,23,89,38,89,31,89,876,1200,606,539,393,0,0,3738,13,43
7/6/2017,1400 - 1500,17,62,31,75,25,75,566,399,292,219,31,0,0,1576,6,42
7/6/2017,1500 - 1600,9,25,14,34,11,34,468,127,23,0,0,0,0,636,3,34
7/6/2017,1600 - 1700,12,76,25,83,20,83,1364,1002,324,154,121,0,0,3072,10,40
7/6/2017,1700 - 1800,23,93,47,107,36,107,201,729,293,111,338,10,0,1736,9,34
7/6/2017,1800 - 1900,10,40,20,43,16,43,481,349,108,0,0,0,0,973,6,29
7/6/2017,1900 - 2000,13,39,15,38,13,39,1169,638,74,0,0,0,0,1947,9,36
7/6/2017,2000 - 2100,15,48,22,52,19,52,717,700,211,56,0,0,0,1734,7,45
7/6/2017,2100 - 2200,13,42,18,40,15,42,540,362,105,0,0,0,0,1037,6,37
7/6/2017,2200 - 2300,17,48,16,58,16,58,552,498,151,7,0,0,0,1252,8,30
7/6/2017,2300 - 0000,13,51,22,54,18,54,472,316,149,25,0,0,0,988,6,27
7/7/2017,0000 - 0100,16,45,20,45,19,45,124,243,23,0,0,0,0,399,2,25
7/7/2017,0500 - 0600,14,27,18,29,16,29,111,104,0,0,0,0,0,219,1,30
7/7/2017,0600 - 0700,14,55,16,57,15,57,1301,464,166,95,0,0,0,2084,8,45
7/7/2017,0700 - 0800,9,28,10,30,10,30,776,230,0,0,0,0,0,1038,4,36
7/7/2017,0800 - 0900,9,26,12,28,11,28,387,178,0,0,0,0,0,582,4,32
7/7/2017,0900 - 1000,11,46,14,37,13,46,1239,647,43,1,0,0,0,1994,11,38
7/7/2017,1000 - 1100,11,44,14,42,13,44,752,395,43,0,0,0,0,1226,5,36
7/7/2017,1100 - 1200,13,60,25,74,21,74,1103,585,237,209,89,0,0,2291,10,35
7/7/2017,1200 - 1300,9,47,29,61,23,61,646,212,297,249,3,0,0,1453,5,50
7/7/2017,1300 - 1400,16,88,31,97,25,97,1297,912,689,285,174,12,0,3477,11,48
7/7/2017,1400 - 1500,18,66,35,85,27,85,656,474,279,280,166,0,0,1925,7,49
7/7/2017,1500 - 1600,10,51,28,65,23,65,618,361,208,211,29,0,0,1475,6,47
7/7/2017,1600 - 1700,8,54,20,54,16,54,1203,776,284,48,0,0,0,2386,7,51
7/7/2017,1700 - 1800,20,71,34,72,28,72,400,781,416,257,43,0,0,1955,8,40
7/7/2017,1800 - 1900,9,31,13,31,12,31,412,184,3,0,0,0,0,617,4,30
7/7/2017,1900 - 2000,13,45,16,48,14,48,1317,785,213,2,0,0,0,2386,11,38
7/7/2017,2000 - 2100,12,59,24,60,19,60,863,575,305,84,0,0,0,1892,8,43
7/7/2017,2100 - 2200,8,30,13,37,10,37,810,261,17,0,0,0,0,1121,6,28
7/7/2017,2200 - 2300,6,38,13,45,9,45,550,124,10,0,0,0,0,704,4,23
7/7/2017,2300 - 0000,12,53,19,67,15,67,709,365,119,35,4,0,0,1271,9,22
7/8/2017,0500 - 0600,19,39,25,44,22,44,78,264,80,0,0,0,0,436,2,30
7/8/2017,0600 - 0700,11,34,16,41,15,41,1172,867,116,0,0,0,0,2218,7,45
7/8/2017,0700 - 0800,10,32,10,32,10,32,791,272,5,0,0,0,0,1099,4,38
7/8/2017,0800 - 0900,8,23,12,25,10,25,696,217,0,0,0,0,0,941,6,37
